Player,Games Played,Starts,Subbed off,Minutes Played,Passes,Passing Acc,Long Passes,Long Pass Acc,Pass per 90,Forward Passes,Backward Passes,Left Pass,Right Pass,Passing Acc Opponents Half,Passing Acc Own Half,Assists,Key Passes,Crosses,Crossing Acc,Shots,Shots on Target,Goals,Right Foot Goals,Left Foot Goals,Heading Goals,Other,Goals In Box,Goals Out Box,Free Kick Goals,Conversion Rate,Mins Per Goal,Clears,Blocks,Interceptions,Tackles,Tackles Won,Duels,Duels Won,Air Duels,Air Duels Won,Yellow Cards,Red Cards,Fouls Won,Fouls Conceded,Goals Conceded,Shot At,Saves,Save Rate,Clean Sheets,Catches,Punches,Drops,Penalties Saved,Clearances,Team,Subbed on
Anderson Asiedu,6.0,5.0,0.0,481.0,242.0,85.5,32.0,59.4,45.3,68.0,34.0,57.0,83.0,76.6,92.6,2.0,6.0,7.0,14.3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,15.0,12.0,65.0,38.0,11.0,3.0,1.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Andrew Carleton,5.0,5.0,2.0,415.0,177.0,81.4,27.0,66.7,38.4,48.0,38.0,36.0,55.0,72.3,86.3,1.0,8.0,7.0,14.3,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,51.0,15.0,9.0,2.0,1.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Bienvenue Kanakimana,1.0,0.0,0.0,20.0,2.0,50.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Brandon Vázquez,2.0,2.0,0.0,180.0,42.0,64.3,6.0,66.7,21.0,10.0,10.0,8.0,14.0,59.4,83.3,0.0,3.0,2.0,100.0,12.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.3,180.0,3.0,0.0,4.0,2.0,1.0,27.0,11.0,12.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Brendan Moore,2.0,2.0,0.0,180.0,73.0,75.3,32.0,50.0,36.5,40.0,0.0,15.0,18.0,43.8,84.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,92.3,1.0,0.0,1.0,0.0,0.0,5.0,Atlanta United 2,0.0
Dion Pereira,5.0,4.0,0.0,391.0,138.0,76.1,8.0,50.0,31.8,37.0,34.0,48.0,19.0,69.2,86.8,1.0,7.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,52.0,22.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Dylan Castanheira,3.0,3.0,0.0,270.0,119.0,61.3,72.0,37.5,39.7,68.0,0.0,27.0,24.0,22.9,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,19.0,14.0,73.7,1.0,1.0,3.0,0.0,0.0,4.0,Atlanta United 2,0.0
Florentin Pogba,3.0,3.0,2.0,206.0,149.0,76.5,33.0,48.5,65.1,72.0,12.0,16.0,49.0,58.9,85.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,1.0,24.0,13.0,13.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Franco Escobar,1.0,1.0,1.0,59.0,12.0,66.7,0.0,0.0,18.3,4.0,4.0,4.0,0.0,66.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
George Bello,1.0,1.0,1.0,67.0,21.0,90.5,1.0,100.0,28.2,4.0,6.0,1.0,10.0,90.9,91.7,0.0,2.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
George Campbell,6.0,6.0,0.0,540.0,328.0,84.5,42.0,54.8,54.7,120.0,33.0,115.0,60.0,69.0,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,12.0,17.0,11.0,77.0,48.0,28.0,15.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Gordon Wild,3.0,2.0,2.0,133.0,52.0,84.6,7.0,100.0,35.2,12.0,23.0,3.0,14.0,65.4,87.9,0.0,2.0,6.0,33.3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,133.0,0.0,2.0,3.0,4.0,3.0,23.0,12.0,5.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Guillermo Benítez,8.0,4.0,1.0,427.0,183.0,71.6,17.0,17.6,38.6,70.0,26.0,9.0,78.0,60.6,80.0,0.0,5.0,14.0,14.3,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,12.0,7.0,67.0,29.0,18.0,7.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,4.0
Jack Metcalf,7.0,7.0,1.0,597.0,390.0,86.9,65.0,67.7,58.8,128.0,82.0,125.0,55.0,77.0,90.1,0.0,9.0,16.0,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,6.0,5.0,31.0,14.0,11.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Jackson Conway,5.0,5.0,2.0,433.0,77.0,72.7,3.0,66.7,16.0,22.0,26.0,17.0,12.0,68.3,78.9,0.0,4.0,2.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.7,433.0,1.0,1.0,2.0,3.0,2.0,69.0,23.0,44.0,13.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Jon Gallagher,5.0,5.0,1.0,415.0,206.0,80.6,20.0,50.0,44.7,64.0,62.0,75.0,5.0,70.8,82.5,1.0,11.0,21.0,28.6,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,415.0,6.0,1.0,8.0,1.0,1.0,45.0,21.0,13.0,6.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
José Hernández,1.0,1.0,0.0,90.0,40.0,70.0,9.0,44.4,40.0,17.0,9.0,2.0,12.0,65.2,70.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Kevin Barajas,1.0,1.0,1.0,79.0,33.0,81.8,1.0,100.0,37.6,13.0,6.0,9.0,5.0,71.4,89.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,79.0,2.0,0.0,1.0,2.0,1.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Lagos Kunga,2.0,0.0,0.0,23.0,10.0,100.0,0.0,0.0,39.1,2.0,3.0,4.0,1.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,2.0
Laurence Wyke,7.0,6.0,0.0,544.0,357.0,82.1,79.0,50.6,59.1,136.0,30.0,105.0,86.0,69.7,89.8,0.0,5.0,4.0,50.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,6.0,25.0,19.0,78.0,43.0,19.0,8.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Laurent Kissiedou,3.0,2.0,2.0,163.0,78.0,76.9,4.0,75.0,43.1,15.0,25.0,17.0,21.0,72.2,85.2,2.0,5.0,3.0,66.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,27.0,9.0,6.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Luiz Fernando,8.0,6.0,2.0,570.0,176.0,85.2,4.0,50.0,27.8,36.0,46.0,43.0,51.0,78.9,86.0,0.0,10.0,4.0,50.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.3,570.0,2.0,0.0,1.0,8.0,4.0,78.0,33.0,23.0,5.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,2.0
Patrick Okonkwo,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Romario Williams,3.0,3.0,1.0,257.0,59.0,76.3,3.0,100.0,20.7,7.0,18.0,15.0,19.0,73.7,77.3,0.0,3.0,1.0,0.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,50.0,85.7,0.0,0.0,0.0,3.0,2.0,24.0,13.0,7.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Tyler Ruthven,2.0,2.0,1.0,149.0,100.0,93.0,11.0,63.6,60.4,26.0,8.0,36.0,30.0,70.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,7.0,5.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,0.0
Wesly Decas,5.0,4.0,1.0,391.0,204.0,84.3,40.0,55.0,47.0,78.0,15.0,4.0,107.0,74.4,90.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,6.0,11.0,9.0,58.0,38.0,26.0,18.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,1.0
Will Vint,7.0,4.0,1.0,410.0,261.0,82.0,55.0,63.6,57.3,74.0,36.0,64.0,87.0,68.2,92.5,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,8.0,1.0,59.0,26.0,17.0,11.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,3.0
Yosef Samuel,3.0,0.0,0.0,43.0,23.0,82.6,0.0,0.0,48.1,5.0,7.0,3.0,8.0,78.9,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,9.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta United 2,3.0
Akeem Ward,5.0,5.0,0.0,450.0,168.0,75.0,29.0,55.2,33.6,87.0,29.0,47.0,5.0,61.9,85.9,2.0,5.0,7.0,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,12.0,15.0,11.0,57.0,30.0,14.0,7.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Allexon Saravia,5.0,2.0,1.0,190.0,65.0,67.7,14.0,21.4,30.8,34.0,8.0,16.0,7.0,64.3,70.8,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,15.0,7.0,4.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,3.0
Andrew Lubahn,6.0,5.0,4.0,369.0,77.0,63.6,4.0,50.0,18.8,31.0,16.0,12.0,18.0,61.1,70.0,0.0,4.0,4.0,25.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33.3,369.0,1.0,0.0,2.0,6.0,5.0,48.0,13.0,13.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Antonio Bustamante,2.0,2.0,0.0,180.0,91.0,86.8,7.0,57.1,45.5,23.0,22.0,18.0,28.0,78.2,92.7,0.0,6.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Bryang Kayo,1.0,0.0,0.0,33.0,25.0,84.0,3.0,66.7,68.2,7.0,4.0,8.0,6.0,85.7,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Calle Brown,3.0,3.0,0.0,270.0,81.0,43.2,59.0,22.0,27.0,64.0,0.0,11.0,6.0,20.4,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,71.4,0.0,5.0,3.0,1.0,0.0,3.0,Loudoun United FC,0.0
Collin Verfurth,6.0,5.0,1.0,451.0,176.0,74.4,31.0,45.2,35.1,86.0,18.0,61.0,11.0,56.3,85.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,3.0,9.0,6.0,39.0,20.0,17.0,9.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Connor Presley,6.0,6.0,2.0,504.0,86.0,68.6,8.0,12.5,15.4,27.0,36.0,12.0,11.0,46.0,79.3,1.0,8.0,17.0,5.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,16.0,10.0,95.0,35.0,21.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Donovan Pines,3.0,3.0,0.0,270.0,101.0,82.2,16.0,50.0,33.7,45.0,17.0,28.0,11.0,75.0,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,14.0,6.0,4.0,27.0,21.0,13.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Earl Edwards Jr.,4.0,4.0,0.0,360.0,132.0,63.6,97.0,52.6,33.0,100.0,0.0,21.0,11.0,39.1,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,20.0,14.0,70.0,1.0,5.0,2.0,0.0,0.0,4.0,Loudoun United FC,0.0
Elian Nalerio,1.0,1.0,1.0,59.0,4.0,100.0,0.0,0.0,6.1,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Griffin Yow,3.0,2.0,2.0,200.0,40.0,72.5,3.0,66.7,18.0,7.0,12.0,2.0,19.0,60.7,85.7,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,200.0,0.0,0.0,0.0,5.0,3.0,37.0,13.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Harri Hawkins,7.0,7.0,0.0,630.0,298.0,73.8,61.0,36.1,42.6,165.0,7.0,34.0,92.0,60.2,82.8,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,13.0,6.0,3.0,47.0,33.0,26.0,19.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Jack Jean-Baptiste,4.0,3.0,1.0,272.0,84.0,75.0,12.0,33.3,27.8,34.0,10.0,18.0,22.0,68.1,79.5,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,3.0,37.0,18.0,12.0,9.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Jack Villatoro,3.0,1.0,0.0,120.0,53.0,69.8,10.0,40.0,39.8,22.0,10.0,19.0,2.0,55.6,84.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,19.0,10.0,3.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,2.0
Kyle Murphy,7.0,7.0,2.0,617.0,107.0,70.1,2.0,100.0,15.6,23.0,42.0,25.0,17.0,63.2,77.5,1.0,4.0,9.0,44.4,16.0,6.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,18.8,205.7,1.0,2.0,0.0,1.0,1.0,91.0,29.0,51.0,17.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Milton Campos,2.0,0.0,0.0,24.0,14.0,57.1,0.0,0.0,52.5,3.0,3.0,3.0,5.0,58.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,2.0
Noah Pilato,7.0,6.0,1.0,529.0,226.0,80.1,32.0,40.6,38.4,82.0,37.0,56.0,51.0,70.5,86.3,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.0,15.0,12.0,48.0,22.0,12.0,4.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Orlando Sinclair,4.0,3.0,2.0,262.0,81.0,60.5,6.0,16.7,27.8,31.0,21.0,14.0,15.0,55.4,72.2,0.0,2.0,2.0,0.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,33.3,131.0,0.0,0.0,1.0,10.0,6.0,51.0,26.0,12.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Peabo Doue,7.0,7.0,0.0,630.0,232.0,60.8,44.0,29.5,33.1,133.0,38.0,3.0,58.0,49.1,74.1,0.0,1.0,22.0,27.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,10.0,12.0,10.0,75.0,38.0,27.0,17.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,0.0
Sandor Bustamante,4.0,3.0,3.0,218.0,114.0,79.8,9.0,44.4,47.1,35.0,17.0,23.0,39.0,74.0,84.4,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,5.0,3.0,22.0,9.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,1.0
Shinya Kadono,7.0,2.0,0.0,292.0,82.0,65.9,2.0,0.0,25.3,25.0,20.0,22.0,15.0,57.7,75.0,0.0,2.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,56.0,19.0,23.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loudoun United FC,5.0
Abdi Mohamed,8.0,6.0,2.0,536.0,226.0,68.6,40.0,40.0,37.9,99.0,52.0,19.0,56.0,56.1,83.0,0.0,0.0,7.0,14.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,9.0,11.0,8.0,66.0,34.0,30.0,17.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis 901 FC,2.0
Adam Najem,9.0,8.0,1.0,721.0,356.0,76.4,36.0,66.7,44.4,109.0,87.0,71.0,89.0,68.2,82.9,1.0,15.0,6.0,16.7,9.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.1,721.0,0.0,1.0,1.0,5.0,4.0,64.0,27.0,11.0,4.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis 901 FC,1.0
Cameron Lindley,4.0,4.0,0.0,360.0,251.0,79.3,53.0,64.2,62.8,90.0,28.0,63.0,70.0,66.2,91.2,0.0,10.0,5.0,60.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,360.0,4.0,1.0,2.0,8.0,6.0,31.0,13.0,7.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis 901 FC,0.0
Dan Metzger,5.0,5.0,3.0,364.0,234.0,75.6,27.0,48.1,57.9,92.0,37.0,47.0,58.0,64.0,85.1,0.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,10.0,4.0,64.0,30.0,13.0,11.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis 901 FC,0.0
Duane Muckette,10.0,10.0,4.0,818.0,310.0,79.0,29.0,34.5,34.1,66.0,106.0,66.0,72.0,70.6,88.4,1.0,10.0,13.0,23.1,12.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.3,818.0,3.0,0.0,16.0,20.0,12.0,112.0,58.0,30.0,11.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis 901 FC,0.0
Elliot Collier,8.0,7.0,2.0,624.0,166.0,72.9,9.0,55.6,23.9,50.0,38.0,33.0,45.0,65.4,85.0,0.0,4.0,7.0,0.0,15.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.7,624.0,2.0,0.0,2.0,5.0,4.0,120.0,48.0,37.0,16.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis 901 FC,1.0
Ewan Grandison,9.0,8.0,1.0,721.0,353.0,67.4,86.0,37.2,44.1,147.0,33.0,112.0,61.0,57.8,82.5,0.0,3.0,2.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,25.0,23.0,15.0,116.0,73.0,43.0,26.0,1.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis 901 FC,1.0
